user_id,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,created_at,filename
"15510386","dotrat","Mentone VIC Australia","Boston-born, USN Nam vet, Australian citizen. No time for racism, sexism, war, Trump or this govt's cruelty to refugees. Up there my son, World #3!",3024,4951,86,113334,false,116675,"Mon Jul 21 04:26:25 +0000 2008","deptdefence-6.json"
"4919154620","ByrnePip","","Mother, wife, feminist, advocate, supporter human rights. If you told me this would be the world 20 years ago I would have laughed out loud.",2402,4458,11,73402,false,33014,"Wed Feb 17 03:30:25 +0000 2016","deptdefence-6.json"
"1105621106487058434","FunnellMike","Cheltenham, Sydney","Recovering systems programmer and SE, now payments specialist.",483,341,4,20616,false,3063,"Wed Mar 13 00:06:28 +0000 2019","deptdefence-6.json"
"1110831764799275008","AndrewBayes2","","Born in 67. Product of the Eighties. Tradie. Unionist.",113,391,0,6755,false,1488,"Wed Mar 27 09:11:45 +0000 2019","deptdefence-6.json"
"1974472332","petergalvin1_l","","",527,282,26,98987,false,110042,"Sun Oct 20 09:27:18 +0000 2013","deptdefence-6.json"
"517101711","yabbietol","Southern Regional NSW 🌏","Volunteer firefighter, birdwatcher, Master of Science, Fabian, Celiac & Dsylexic,descendant-convicts & soldiers. Retired TAFE teacher who trains firefighters.",812,1403,34,24655,false,72402,"Wed Mar 07 01:52:34 +0000 2012","deptdefence-6.json"
"1142063073844269056","Lisapunkazfck","","",175,220,0,11343,false,14523,"Fri Jun 21 13:33:50 +0000 2019","deptdefence-6.json"
"492919257","veromeanstruth","nsw .Turdochistan [oz]","believes politicians are moving too far to the right and the consequences will be economically fatal",1898,1882,34,11902,false,37035,"Wed Feb 15 08:09:11 +0000 2012","deptdefence-6.json"
"3011389014","Espy1aj71","","Fam. & like life..., drift in btwn l/style & fash., f! greed, I spout often! survivor of gen. trauma & nat. F.U.' s on humani list!? Global, h farm b/grnd!",570,1712,45,27133,false,32369,"Fri Feb 06 15:12:40 +0000 2015","deptdefence-6.json"
"1363706695","leftie2401","Melbourne, Victoria","Aussie & spot of US politics, energy & the environment, 3RRR, whatever... Fighting corruption one tweet at a time #theResistance For tennis @Rafafan2401",453,1080,14,24871,false,14528,"Fri Apr 19 06:02:50 +0000 2013","deptdefence-6.json"
"87888260","OZloop","Canberra, Australia","Researcher│Ethical government activist│Public servant 30+years  steve8davies@gmail.com 🏴󠁧󠁢󠁷󠁬󠁳󠁿",2877,2513,177,3735,false,75318,"Fri Nov 06 07:13:54 +0000 2009","deptdefence-6.json"
"127883597","toyoneko66","関西で１番の大都市","ﾊﾝﾄﾞﾙﾈｰﾑはtoyochanです♪合言葉は6月に登録しました♪趣味はｽﾎﾟｰﾂ観戦(殆どTV観戦ですがw)です♪大の猫好きです♪ 話は変わりますが､私は2010年頃からﾒﾃﾞｨｱの偏向報道に気付き､日本人として日本国への愛国心と国家観に目覚め保守思想になりました｡Twitterではその辺のTLもやっています｡",631,468,16,24286,false,191138,"Tue Mar 30 14:33:50 +0000 2010","deptdefence-6.json"
"1016929055059238912","HValiyff","Adelaide, South Australia","Accountant, caring mum and community contributor",381,226,2,2492,false,3265,"Wed Jul 11 06:15:55 +0000 2018","deptdefence-6.json"
"374384096","JacintaArnold1","Brisbane","Works at the Double J Ranch",1647,3065,61,101420,false,70938,"Fri Sep 16 06:59:13 +0000 2011","deptdefence-6.json"
"306754622","addcount","Mount Gambier, South Australia","Have sat back, watched and listened. Have decided that no point whinging about 1%, LNP corruption and politician entitlements. This is where I have my say.",3680,4997,120,107317,false,94828,"Sat May 28 11:39:23 +0000 2011","deptdefence-6.json"
"232154809","Delta52L","Melbourne, Victoria","Not my government,  Not my PM",371,750,0,42029,false,9147,"Thu Dec 30 11:27:02 +0000 2010","deptdefence-7.json"
"1130460867189809152","CCC_Chief_Mk1","","War Thunder Tank RB Player| @riko0202と@kilacco が大好き| Trying to be an illustrator like 梱枝りこ & 狗神煌| Graduated from an EMI school| 私は香港人|日本語は下手です！|明治学院大学留学予定",106,276,0,8584,false,2489,"Mon May 20 13:10:48 +0000 2019","deptdefence-7.json"
"961128374751125505","MySocialMedia6","","Beyond Activated...",522,0,6,11948,false,16769,"Wed Feb 07 06:43:56 +0000 2018","deptdefence-7.json"
"2837205452","AnthonyCole68","NSW, AUSTRALIA","",7969,7423,91,82868,false,101765,"Wed Oct 01 21:47:46 +0000 2014","deptdefence-7.json"
"997843208","dfa10940","","",173,282,0,5553,false,7054,"Sat Dec 08 19:42:19 +0000 2012","deptdefence-7.json"
"1180036080059310080","nolte_dean","","steal a little and they put you in jail, steal a lot and they make you a king. Bob Dylan",14,20,0,63,false,59,"Fri Oct 04 08:25:16 +0000 2019","deptdefence-7.json"
"1105621106487058434","FunnellMike","Cheltenham, Sydney","Recovering systems programmer and SE, now payments specialist.",483,341,4,20616,false,3063,"Wed Mar 13 00:06:28 +0000 2019","deptdefence-7.json"
"844063632413474817","HaroldHodson2","Padstow, Sydney","",3946,2968,4,25336,false,74602,"Tue Mar 21 05:50:26 +0000 2017","deptdefence-7.json"
"17099580","aconvict","","Prisoner of Hope",1639,3009,4,183691,false,124530,"Sat Nov 01 12:09:45 +0000 2008","deptdefence-7.json"
"72160503","tilly64","Sydney","Family,friends,environment, is everything -""Never believe that a few caring people can't change the world. For,indeed, that's all who ever have"". -Margaret Mead",2562,2545,37,147396,false,100599,"Mon Sep 07 00:22:32 +0000 2009","deptdefence-7.json"
"16169243","JulianTol","Sydney, New South Wales","Investor, entrepreneur, advisor. Profile: https://t.co/d8n77IMFaD Contact: juliantol@gmail.com",1120,1305,44,944,false,3771,"Sun Sep 07 13:58:16 +0000 2008","deptdefence-7.json"
"3908995452","jaci_wiley","","",852,1515,9,92867,false,43949,"Fri Oct 16 02:22:25 +0000 2015","deptdefence-7.json"
"524939820","garigalAnj","Great Southern Land","Software Engineer interested in Climate, Biodiversity and Food",1589,5001,140,12581,false,81566,"Thu Mar 15 02:11:16 +0000 2012","deptdefence-7.json"
"221553700","LoriFaraone","Seabrook, Melbourne","life moves pretty fast. if you don’t stop and look around once in a while you could miss it.",203,592,4,3716,false,2191,"Tue Nov 30 23:52:10 +0000 2010","deptdefence-7.json"
"3010831688","ashleyHnttw","","",718,3195,13,76758,false,58046,"Fri Feb 06 04:25:43 +0000 2015","deptdefence-7.json"
"122104516","sheilaballarano","New York, NY","Artist / Sales / Media Fashion & Film Media  Creative Art Director  /  Writer Photography / Executive Measurements",1800,4107,63,54833,false,76182,"Thu Mar 11 16:12:30 +0000 2010","deptdefence-7.json"
"1182585063889752064","CGJapanSydney","","",164,340,0,103,false,134,"Fri Oct 11 09:14:19 +0000 2019","deptdefence-7.json"
